gametime,gameid,summonerid,gametype
1528909082,3240413483,66800151,Ranked Solo
1528906736,3240389082,66800151,Ranked Solo
1528904472,3240381819,66800151,Ranked Solo
1528902086,3240306729,66800151,Ranked Solo
1528900001,3240300294,66800151,Ranked Solo
1528873920,3239769978,66800151,Ranked Solo
1528872566,3239763295,66800151,Ranked Solo
1528870627,3239705730,66800151,Ranked Solo
1528829627,3239158901,66800151,Ranked Solo
1528821941,3239071658,66800151,Ranked Solo
1528819873,3239042536,66800151,Ranked Solo
1528814483,3238732518,66800151,Ranked Solo
1528812524,3238634939,66800151,Ranked Solo
1528810741,3238556292,66800151,Ranked Solo
1528808480,3238495532,66800151,Ranked Solo
1534679043,3313809912,25260179,Normal
1534677351,3313794020,25260179,Normal
1534675538,3313747639,25260179,Normal
1534674034,3313740016,25260179,Normal
1534625356,3313192415,25260179,Normal
1534622839,3313169961,25260179,Normal
1534621641,3313139861,25260179,Normal
1534619799,3313155414,25260179,Normal
1534617217,3313132718,25260179,Normal
1534615104,3313086907,25260179,Normal
1534612293,3313112223,25260179,Ranked Solo
1534610880,3313037143,25260179,Ranked Solo
1534608690,3312989192,25260179,Ranked Solo
1534606349,3313011305,25260179,Ranked Solo
1534604619,3312946247,25260179,Ranked Solo
1534601920,3312862349,25260179,Ranked Solo
1534599708,3312843239,25260179,Ranked Solo
1534595819,3312446878,25260179,Ranked Solo
1534593362,3312440543,25260179,Ranked Solo
1534591602,3312391106,25260179,Ranked Solo
1532349608,3281833256,64250795,Ranked Solo
1532346622,3281791695,64250795,Ranked Solo
1532343464,3281734223,64250795,Ranked Solo
1532340875,3281700590,64250795,Ranked Solo
1532338887,3281673738,64250795,Ranked Solo
1532336477,3281625355,64250795,Ranked Solo
1532293563,3281307422,64250795,Normal
1532292318,3281306112,64250795,Normal
1532287086,3281313135,64250795,Normal
1532285089,3281301789,64250795,Ranked Solo
1532283233,3281278951,64250795,Ranked Solo
1532275625,3281207608,64250795,Ranked Solo
1532257410,3280666029,64250795,Normal
1532255331,3280623794,64250795,Normal
1532253937,3280579423,64250795,Normal
1532196484,3280029647,64250795,Ranked Solo
1532194623,3280044785,64250795,Ranked Solo
1532192819,3280040120,64250795,Ranked Solo
1532177841,3279771105,64250795,Ranked Solo
1532175891,3279721796,64250795,Ranked Solo
1532195244,3280045019,41913808,Ranked Solo
1532193348,3280041137,41913808,Ranked Solo
1532093558,3278574471,41913808,Ranked Solo
1532091352,3278562919,41913808,Ranked Solo
1532084066,3278242712,41913808,Ranked Solo
1532081702,3278095539,41913808,Ranked Solo
1532078481,3278080816,41913808,Ranked Solo
1532076504,3278065703,41913808,Ranked Solo
1532074067,3278008914,41913808,Ranked Solo
1532061515,3277863384,41913808,Ranked Solo
1532057480,3277829358,41913808,Ranked Solo
1532025014,3277715157,41913808,Ranked Solo
1532023002,3277693807,41913808,Ranked Solo
1532021223,3277690648,41913808,Ranked Solo
1532017956,3277674684,41913808,Ranked Solo
1532015069,3277589685,41913808,Ranked Solo
1532012669,3277613659,41913808,Ranked Solo
1532010998,3277558635,41913808,Ranked Solo
1532009158,3277554481,41913808,Ranked Solo
1532007816,3277509937,41913808,Ranked Solo
1536214441,3333225941,74750546,Ranked Solo
1536212282,3333232961,74750546,Ranked Solo
1536210346,3333200704,74750546,Ranked Solo
1536161220,3332978294,74750546,Ranked Solo
1536151663,3332825859,74750546,Ranked Solo
1536149795,3332769870,74750546,Ranked Solo
1536148206,3332762702,74750546,Ranked Solo
1536146422,3332735552,74750546,Ranked Solo
1536144480,3332721476,74750546,Ranked Solo
1536143075,3332656291,74750546,Ranked Solo
1536128251,3332501023,74750546,Ranked Solo
1536074166,3331855820,74750546,Ranked Solo
1536063205,3331584563,74750546,Ranked Solo
1536061281,3331537230,74750546,Ranked Solo
1536058689,3331489143,74750546,Ranked Solo
1536043967,3331343911,74750546,Ranked Solo
1536042288,3331340940,74750546,Ranked Solo
1536039983,3331289318,74750546,Ranked Solo
1536037727,3331311554,74750546,Ranked Solo
1536034992,3331292439,74750546,Ranked Solo
1534960073,3317320429,56921556,Ranked Solo
1534957932,3317267957,56921556,Ranked Solo
1534945306,3317087049,56921556,Ranked Solo
1534773548,3315035327,56921556,Special Mode
1534772711,3315041516,56921556,Special Mode
1534427068,3310392281,56921556,Ranked Solo
1534424383,3310360852,56921556,Ranked Solo
1534401414,3309809005,56921556,Ranked Solo
1534399555,3309794715,56921556,Ranked Solo
1534355213,3309523567,56921556,Ranked Solo
1534352404,3309520088,56921556,Ranked Solo
1534350248,3309456918,56921556,Ranked Solo
1534348697,3309493277,56921556,Ranked Solo
1534347496,3309409292,56921556,Ranked Solo
1534338956,3309341107,56921556,Ranked Solo
1534228770,3307378390,56921556,Ranked Solo
1534178701,3307028141,56921556,Ranked Solo
1534151817,3306662251,56921556,Ranked Solo
1534141978,3306493382,56921556,Ranked Solo
1534138584,3306447142,56921556,Ranked Solo
1528805440,3238459572,66800151,Ranked Solo
1528803900,3238452397,66800151,Ranked Solo
1528801214,3238377598,66800151,Ranked Solo
1528784205,3238241323,66800151,Ranked Solo
1528782492,3238188669,66800151,Ranked Solo
1528780388,3238176428,66800151,Ranked Solo
1528778259,3238212308,66800151,Ranked Solo
1528775108,3238170865,66800151,Ranked Solo
1528744310,3238093823,66800151,Ranked Solo
1528741877,3238111687,66800151,Ranked Solo
1528739257,3238039329,66800151,Ranked Solo
1528736690,3238037955,66800151,Ranked Solo
1528735605,3238024022,66800151,Ranked Solo
1528722977,3237857974,66800151,Ranked Solo
1528689000,3237196478,66800151,Ranked Solo
1528654417,3237096974,66800151,Ranked Solo
1528652722,3237103721,66800151,Ranked Solo
1528650097,3237091209,66800151,Ranked Solo
1528644432,3237005506,66800151,Ranked Solo
1528641787,3236958464,66800151,Ranked Solo
1533634459,3299188074,36990696,Ranked Solo
1533626005,3299061239,36990696,Ranked Solo
1533623572,3299013694,36990696,Ranked Solo
1533619462,3298932987,36990696,Ranked Solo
1533584238,3298763865,36990696,Ranked Solo
1533581436,3298741489,36990696,Ranked Solo
1533578721,3298688421,36990696,Ranked Solo
1533575818,3298713528,36990696,Ranked Solo
1533560605,3298473988,36990696,Ranked Solo
1533559064,3298424630,36990696,Ranked Solo
1533541305,3297847390,36990696,Ranked Solo
1533538973,3297850788,36990696,Ranked Solo
1533537003,3297782804,36990696,Ranked Solo
1533499232,3297534513,36990696,Ranked Solo
1533493483,3297468398,36990696,Ranked Solo
1533491416,3297456698,36990696,Ranked Solo
1533489709,3297461149,36990696,Ranked Solo
1533411117,3296121374,36990696,Ranked Solo
1533407045,3296094725,36990696,Ranked Solo
1533405204,3296061370,36990696,Ranked Solo
1532172827,3279465119,64250795,Ranked Solo
1532093856,3278582783,64250795,Ranked Solo
1532023774,3277703384,64250795,Ranked Solo
1532020618,3277679693,64250795,Ranked Solo
1532017845,3277672938,64250795,Normal
1532012669,3277613659,64250795,Ranked Solo
1532007367,3277486834,64250795,Ranked Solo
1532005076,3277510128,64250795,Ranked Solo
1532002123,3277430706,64250795,Ranked Solo
1531998759,3277423131,64250795,Ranked Solo
1531996012,3277346446,64250795,Ranked Solo
1531994584,3277333392,64250795,Ranked Solo
1531993165,3277056344,64250795,Ranked Solo
1531990160,3277032638,64250795,Ranked Solo
1531982593,3276914734,64250795,Ranked Solo
1531979482,3276859096,64250795,Ranked Solo
1531976969,3276856019,64250795,Ranked Solo
1531938473,3276719270,64250795,Ranked Solo
1531934671,3276735192,64250795,Ranked Solo
1531933044,3276732190,64250795,Ranked Solo
1531992039,3277084119,41913808,Ranked Solo
1531989388,3277030377,41913808,Ranked Solo
1531987610,3276948042,41913808,Ranked Solo
1531975850,3276863712,41913808,Ranked Solo
1531938676,3276699411,41913808,Ranked Solo
1531936314,3276725317,41913808,Ranked Solo
1531933044,3276732190,41913808,Ranked Solo
1531930794,3276648874,41913808,Ranked Solo
1531928287,3276682014,41913808,Ranked Solo
1531925907,3276597272,41913808,Ranked Solo
1531911219,3276404291,41913808,Ranked Solo
1531909244,3276369872,41913808,Ranked Solo
1531906740,3276344857,41913808,Ranked Solo
1531887211,3276220365,41913808,Ranked Solo
1531853027,3275709335,41913808,Ranked Solo
1531850695,3275736152,41913808,Ranked Solo
1531838506,3275593780,41913808,Ranked Solo
1531815595,3275313069,41913808,Ranked Solo
1531813533,3275300183,41913808,Ranked Solo
1531810825,3275245218,41913808,Ranked Solo
1533794544,3301393530,57541180,Ranked Solo
1533793058,3301319222,57541180,Ranked Solo
1533635025,3299189571,57541180,Ranked Solo
1533612739,3298858318,57541180,Ranked Solo
1533580418,3298729984,57541180,Ranked Solo
1533578719,3298687414,57541180,Ranked Solo
1533547925,3298119231,57541180,Ranked Solo
1533527264,3297660169,57541180,Ranked Solo
1533494720,3297479510,57541180,Ranked Solo
1533491644,3297456502,57541180,Ranked Solo
1533489709,3297461149,57541180,Ranked Solo
1533487218,3297406637,57541180,Ranked Solo
1533485092,3297411630,57541180,Ranked Solo
1533483318,3297355663,57541180,Ranked Solo
1533407795,3296095444,57541180,Ranked Solo
1533405696,3296082051,57541180,Ranked Solo
1533404004,3296008346,57541180,Ranked Solo
1533401946,3296032705,57541180,Ranked Solo
1533400320,3295967003,57541180,Ranked Solo
1533397735,3295914692,57541180,Ranked Solo
1536032965,3331266304,74750546,Ranked Solo
1536005755,3331204854,74750546,Special Mode
1536004166,3331185357,74750546,Ranked Solo
1536001867,3331201860,74750546,Ranked Solo
1535999293,3331172068,74750546,Ranked Solo
1535997294,3331139525,74750546,Ranked Solo
1535983236,3330988718,74750546,Special Mode
1535981773,3330980398,74750546,Ranked Solo
1535974503,3330841559,74750546,Ranked Solo
1535971814,3330774164,74750546,Ranked Solo
1535947591,3330273605,74750546,Ranked Solo
1535945749,3330236641,74750546,Ranked Solo
1535911831,3330136940,74750546,Ranked Solo
1535909192,3330143186,74750546,Ranked Solo
1535900634,3330028756,74750546,Ranked Solo
1535896756,3329975608,74750546,Ranked Solo
1535874553,3329525110,74750546,Ranked Solo
1535859401,3328959496,74750546,Ranked Solo
1535831096,3328819860,74750546,Ranked Solo
1535829243,3328832957,74750546,Ranked Solo
1533401946,3296032705,36990696,Ranked Solo
1533393221,3295838282,36990696,Ranked Solo
1533389841,3295810551,36990696,Ranked Solo
1533388663,3295747969,36990696,Ranked Solo
1533386455,3295658202,36990696,Ranked Solo
1533382880,3295641235,36990696,Ranked Solo
1533379964,3295594269,36990696,Ranked Solo
1533378018,3295539608,36990696,Ranked Solo
1533365700,3295296227,36990696,Ranked Solo
1533362767,3295219691,36990696,Ranked Solo
1533360264,3295199689,36990696,Ranked Solo
1533323127,3294730134,36990696,Ranked Solo
1533320160,3294637667,36990696,Ranked Solo
1533316820,3294569623,36990696,Ranked Solo
1533308822,3294448361,36990696,Ranked Solo
1533306211,3294369198,36990696,Ranked Solo
1533303135,3294348609,36990696,Ranked Solo
1533301755,3294298058,36990696,Ranked Solo
1533299236,3294300070,36990696,Ranked Solo
1533295066,3294183187,36990696,Ranked Solo
1534588906,3312362614,25260179,Ranked Solo
1534577452,3312170531,25260179,Ranked Solo
1534574937,3312124920,25260179,Ranked Solo
1534573290,3312038251,25260179,Ranked Solo
1534531475,3311779866,25260179,Ranked Solo
1534529981,3311777227,25260179,Ranked Solo
1534525739,3311740656,25260179,Special Mode
1534524854,3311727236,25260179,Special Mode
1534485149,3310788904,25260179,Ranked Solo
1534448949,3310608766,25260179,Ranked Solo
1534446570,3310636415,25260179,Ranked Solo
1534441721,3310600072,25260179,Ranked Solo
1534413451,3310190189,25260179,ARAM
1534410920,3310165115,25260179,Special Mode
1534362250,3309591303,25260179,Ranked Solo
1534360308,3309539838,25260179,Ranked Solo
1534356962,3309515124,25260179,Ranked Solo
1534353268,3309541069,25260179,Ranked Solo
1534345797,3309424195,25260179,Ranked Solo
1534343594,3309368767,25260179,Ranked Solo
1533711784,3300507594,56921556,Ranked Solo
1533709343,3300472642,56921556,Ranked Solo
1533707673,3300458587,56921556,Ranked Solo
1533665156,3299963900,56921556,Ranked Solo
1533663223,3299960152,56921556,Ranked Solo
1533661108,3299903741,56921556,Ranked Solo
1533657667,3299828173,56921556,Ranked Solo
1533655676,3299843005,56921556,Ranked Solo
1533653987,3299766789,56921556,Ranked Solo
1533623788,3299005069,56921556,Ranked Solo
1533621669,3298957768,56921556,Ranked Solo
1533618739,3298962537,56921556,Ranked Solo
1533578737,3298728345,56921556,Ranked Solo
1533575122,3298701858,56921556,Ranked Solo
1533573248,3298666185,56921556,Ranked Solo
1533570875,3298651694,56921556,Ranked Solo
1533537151,3297762911,56921556,Ranked Solo
1533316029,3294597313,56921556,Ranked Solo
1533314306,3294574058,56921556,Ranked Solo
1533312480,3294537768,56921556,Ranked Solo
1531929094,3276675268,64250795,Ranked Solo
1531927444,3276639671,64250795,Ranked Solo
1531923996,3276631671,64250795,Ranked Solo
1531915632,3276453842,64250795,Ranked Solo
1531912964,3276408045,64250795,Ranked Solo
1531905455,3276361519,64250795,Ranked Solo
1531901722,3276334011,64250795,Normal
1531897358,3276283492,64250795,Ranked Solo
1531895664,3276250480,64250795,Ranked Solo
1531892821,3276214752,64250795,Ranked Solo
1531889894,3276201658,64250795,Ranked Solo
1531887722,3276190977,64250795,Ranked Solo
1531848657,3275714248,64250795,Normal
1531846377,3275730557,64250795,Normal
1531844475,3275676074,64250795,Normal
1531842058,3275673446,64250795,Normal
1531837366,3275601181,64250795,Ranked Solo
1531835526,3275576015,64250795,Ranked Solo
1531833512,3275517136,64250795,Ranked Solo
1531829495,3275475116,64250795,Ranked Solo
1531764819,3275112147,41913808,Ranked Solo
1531763193,3275090822,41913808,Ranked Solo
1531761589,3275057161,41913808,Ranked Solo
1531759014,3275073945,41913808,Ranked Solo
1531757011,3275029485,41913808,Ranked Solo
1531754884,3274986357,41913808,Ranked Solo
1531752683,3274990245,41913808,Ranked Solo
1531748447,3274917691,41913808,Ranked Solo
1531746539,3274869565,41913808,Ranked Solo
1531744079,3274825041,41913808,Ranked Solo
1531742322,3274769422,41913808,Ranked Solo
1531740593,3274741927,41913808,Ranked Solo
1531737820,3274565867,41913808,Ranked Solo
1531734821,3274459256,41913808,Ranked Solo
1531732890,3274414689,41913808,Ranked Solo
1531727296,3274382564,41913808,Ranked Solo
1531723914,3274335493,41913808,Ranked Solo
1531721734,3274303263,41913808,Ranked Solo
1531719718,3274310521,41913808,Ranked Solo
1531717979,3274286886,41913808,Ranked Solo
1528480330,3234307972,66800151,Ranked Solo
1528478546,3234332295,66800151,Ranked Solo
1528476974,3234278702,66800151,Ranked Solo
1528474900,3234209261,66800151,Ranked Solo
1528308587,3232496430,66800151,Ranked Solo
1528306357,3232462826,66800151,Ranked Solo
1528303867,3232460140,66800151,Ranked Solo
1528302447,3232437820,66800151,Ranked Solo
1528301385,3232414804,66800151,Ranked Solo
1528299663,3232228357,66800151,Ranked Solo
1528294431,3232063089,66800151,Ranked Solo
1528292912,3231978491,66800151,Ranked Solo
1528290695,3231955033,66800151,Ranked Solo
1528287300,3231873718,66800151,Ranked Solo
1528285421,3231855052,66800151,Ranked Solo
1528283332,3231788029,66800151,Ranked Solo
1528218200,3230724903,66800151,Ranked Solo
1528215200,3230655809,66800151,Ranked Solo
1528212981,3230527862,66800151,Ranked Solo
1528211476,3230510841,66800151,Ranked Solo
1535826343,3328812079,74750546,Ranked Solo
1535813611,3328611000,74750546,Special Mode
1535810771,3328509400,74750546,Ranked Solo
1535808663,3328515811,74750546,Ranked Solo
1535806960,3328478929,74750546,Ranked Solo
1535797291,3328344589,74750546,Ranked Solo
1535776772,3327664279,74750546,Ranked Solo
1535770278,3327603570,74750546,Special Mode
1535765982,3327583633,74750546,Ranked Solo
1535763368,3327548186,74750546,Ranked Solo
1535741128,3327473940,74750546,ARAM
1535739457,3327480673,74750546,ARAM
1535737978,3327418850,74750546,ARAM
1535736759,3327434734,74750546,Special Mode
1535735400,3327402774,74750546,Special Mode
1535733703,3327384655,74750546,Ranked Solo
1535730798,3327324780,74750546,Ranked Solo
1535728776,3327275502,74750546,Ranked Solo
1535726196,3327214597,74750546,Ranked Solo
1535723909,3327184348,74750546,Ranked Solo
1534328708,3309145068,25260179,Ranked Solo
1534316201,3308910616,25260179,Ranked Solo
1534314036,3308882550,25260179,ARAM
1534309853,3308810256,25260179,Ranked Solo
1534306436,3308739021,25260179,Ranked Solo
1534303193,3308746539,25260179,Ranked Solo
1534302324,3308743631,25260179,ARAM
1534185959,3307097880,25260179,Ranked Solo
1534182662,3307084849,25260179,Ranked Solo
1534180780,3307081709,25260179,Ranked Solo
1534176508,3307041053,25260179,Ranked Solo
1534174053,3306997173,25260179,Ranked Solo
1534172766,3307000468,25260179,Ranked Solo
1534169075,3306877072,25260179,Ranked Solo
1534166756,3306839069,25260179,Ranked Solo
1534164688,3306842704,25260179,Ranked Solo
1534160354,3306724815,25260179,Ranked Solo
1534158062,3306719643,25260179,Ranked Solo
1534154358,3306649206,25260179,Ranked Solo
1534146513,3306527597,25260179,Ranked Solo
1533292752,3294156321,36990696,Ranked Solo
1533290163,3294088598,36990696,Ranked Solo
1533286071,3294041418,36990696,Ranked Solo
1533282153,3293959802,36990696,Ranked Solo
1533280317,3293953547,36990696,Ranked Solo
1533278454,3293865552,36990696,Ranked Solo
1533275330,3293845155,36990696,Ranked Solo
1533273031,3293799615,36990696,Ranked Solo
1533270872,3293803317,36990696,Ranked Solo
1533227472,3293521775,36990696,Ranked Solo
1533225452,3293487293,36990696,Ranked Solo
1533185509,3292606970,36990696,Ranked Solo
1533181598,3292567991,36990696,Ranked Solo
1533137656,3292317849,36990696,Ranked Solo
1533058998,3290947246,36990696,Ranked Solo
1533049031,3290851934,36990696,Ranked Solo
1533042146,3290737655,36990696,Ranked Solo
1533040232,3290688956,36990696,Ranked Solo
1533037602,3290682917,36990696,Ranked Solo
1533033585,3290611586,36990696,Ranked Solo
1533318376,3294632754,57541180,Ranked Solo
1533316028,3294576999,57541180,Ranked Solo
1533289053,3294103360,57541180,Ranked Solo
1533286866,3294056211,57541180,Ranked Solo
1533284773,3294011224,57541180,Ranked Solo
1533266809,3293726608,57541180,Ranked Solo
1533235640,3293605816,57541180,Ranked Solo
1533204026,3292825403,57541180,Ranked Solo
1533195386,3292731347,57541180,Ranked Solo
1533147711,3292440284,57541180,Ranked Solo
1533146881,3292397030,57541180,Ranked Solo
1533144119,3292402668,57541180,Ranked Solo
1533141552,3292348227,57541180,Ranked Solo
1533139856,3292323413,57541180,Ranked Solo
1533137656,3292317849,57541180,Ranked Solo
1533108009,3291567554,57541180,Ranked Solo
1533095244,3291407035,57541180,Ranked Solo
1532922710,3289126898,57541180,Ranked Solo
1532889985,3289022032,57541180,Ranked Solo
1532887318,3288979212,57541180,Ranked Solo
1531827254,3275389949,64250795,Ranked Solo
1531824851,3275405238,64250795,Ranked Solo
1531771043,3275097132,64250795,Normal
1531761701,3275076914,64250795,Ranked Solo
1531759344,3275063644,64250795,Ranked Solo
1531756584,3275040470,64250795,Ranked Solo
1531754884,3274986357,64250795,Ranked Solo
1531746539,3274869565,64250795,Ranked Solo
1531744284,3274825209,64250795,Ranked Solo
1531734821,3274459256,64250795,Ranked Solo
1531732890,3274414689,64250795,Ranked Solo
1531723461,3274295741,64250795,Ranked Solo
1531410676,3270975866,64250795,Ranked Solo
1531408765,3270971425,64250795,Ranked Solo
1531406827,3270746992,64250795,Ranked Solo
1531404353,3270589206,64250795,Ranked Solo
1531400714,3270537714,64250795,Ranked Solo
1531398013,3270530457,64250795,Ranked Solo
1531395136,3270492527,64250795,Ranked Solo
1531393155,3270427800,64250795,Ranked Solo
1531714542,3274275019,41913808,Ranked Solo
1531577421,3272793205,41913808,Ranked Solo
1531553969,3272359181,41913808,Ranked Solo
1531455137,3271118022,41913808,Ranked Solo
1531414250,3271042793,41913808,Ranked Solo
1531412600,3270978813,41913808,Ranked Solo
1531410328,3271004797,41913808,Ranked Solo
1531408424,3270970519,41913808,Ranked Solo
1531370979,3270255670,41913808,Ranked Solo
1531335095,3270130303,41913808,Ranked Solo
1531333243,3270097550,41913808,Ranked Solo
1531329848,3270071429,41913808,Ranked Solo
1531326729,3270038113,41913808,Ranked Solo
1531325369,3270063868,41913808,Ranked Solo
1531323753,3269989007,41913808,Ranked Solo
1531297768,3269547443,41913808,Ranked Solo
1531248026,3268986554,41913808,Ranked Solo
1531206485,3268361534,41913808,URF
1531118512,3267173888,41913808,Ranked Solo
1531073511,3266952981,41913808,Ranked Solo
1528209695,3230373285,66800151,Ranked Solo
1528207718,3230261148,66800151,Ranked Solo
1528108673,3229052227,66800151,Ranked Solo
1527864168,3225271449,66800151,Ranked Solo
1527860742,3225131353,66800151,Ranked Solo
1527857866,3225094333,66800151,Ranked Solo
1527856089,3225037613,66800151,Ranked Solo
1527854438,3225019397,66800151,Ranked Solo
1527852025,3225022388,66800151,Ranked Solo
1527850154,3224976307,66800151,Ranked Solo
1527791949,3224290020,66800151,Normal
1527784087,3224195670,66800151,Ranked Solo
1527705767,3223235955,66800151,Ranked Solo
1527704078,3223244292,66800151,Ranked Solo
1527702112,3223251285,66800151,Ranked Solo
1527700263,3223178009,66800151,Ranked Solo
1527697766,3223173686,66800151,Ranked Solo
1527695339,3223167468,66800151,Ranked Solo
1527693166,3223162231,66800151,Ranked Solo
1527685602,3223040134,66800151,Ranked Solo
1533031750,3290575461,36990696,Ranked Solo
1533018569,3290349036,36990696,Ranked Solo
1533014574,3290318682,36990696,Ranked Solo
1532958732,3289628652,36990696,Ranked Solo
1532953956,3289548368,36990696,Ranked Solo
1532951428,3289512592,36990696,Ranked Solo
1532944850,3289443433,36990696,Ranked Solo
1532942896,3289430002,36990696,Ranked Solo
1532935858,3289287978,36990696,Ranked Solo
1532932394,3289270176,36990696,Ranked Solo
1532929380,3289221558,36990696,Ranked Solo
1532888285,3289030731,36990696,Ranked Solo
1532791153,3287597215,36990696,Ranked Solo
1532786533,3287524152,36990696,Ranked Solo
1532782570,3287355811,36990696,Ranked Solo
1532780240,3287310862,36990696,Ranked Solo
1532778765,3287125652,36990696,Ranked Solo
1532777343,3287067499,36990696,Ranked Solo
1532772247,3286994295,36990696,Ranked Solo
1532759465,3286792559,36990696,Ranked Solo
1533311073,3294511646,56921556,Ranked Solo
1533277449,3293882167,56921556,Ranked Solo
1533273471,3293851497,56921556,Ranked Solo
1533271121,3293804419,56921556,Ranked Solo
1533269140,3293781400,56921556,Ranked Solo
1533230624,3293539100,56921556,Ranked Solo
1533228984,3293543896,56921556,Ranked Solo
1533226657,3293531565,56921556,Ranked Solo
1533191526,3292682587,56921556,Ranked Solo
1533190066,3292667545,56921556,Ranked Solo
1533146405,3292416249,56921556,Ranked Solo
1533144080,3292403876,56921556,Ranked Solo
1533142339,3292369629,56921556,Ranked Solo
1533140107,3292364698,56921556,Ranked Solo
1533063423,3291031588,56921556,Ranked Solo
1533060094,3290987853,56921556,Ranked Solo
1533057061,3290964666,56921556,Ranked Solo
1533055672,3290929354,56921556,Ranked Solo
1533052508,3290913240,56921556,Ranked Solo
1533050584,3290874841,56921556,Ranked Solo
1532884981,3288984959,57541180,Ranked Solo
1532882659,3288919823,57541180,Ranked Solo
1532879816,3288912793,57541180,Ranked Solo
1532802661,3287760247,57541180,Ranked Solo
1532800152,3287754586,57541180,Ranked Solo
1532797968,3287708659,57541180,Ranked Solo
1532795692,3287704290,57541180,Ranked Solo
1532793811,3287616424,57541180,Ranked Solo
1532714641,3286480941,57541180,Ranked Solo
1532711914,3286456838,57541180,Ranked Solo
1532684905,3285729770,57541180,Ranked Solo
1532662913,3285448622,57541180,Ranked Solo
1532660530,3285474945,57541180,Ranked Solo
1532451480,3283134436,57541180,Ranked Solo
1532449417,3283111706,57541180,Ranked Solo
1532336888,3281660399,57541180,Ranked Solo
1532334861,3281644240,57541180,Ranked Solo
1532321317,3281490393,57541180,Ranked Solo
1532319235,3281436950,57541180,Ranked Solo
1532315721,3281403790,57541180,Ranked Solo
1534145005,3306550855,25260179,Ranked Solo
1534102794,3306069371,25260179,Ranked Solo
1534099813,3306066455,25260179,Ranked Solo
1534097102,3306034402,25260179,Ranked Solo
1534094797,3306040515,25260179,Ranked Solo
1534092374,3305975380,25260179,Ranked Solo
1534089723,3305868711,25260179,Ranked Solo
1534087380,3305862745,25260179,Ranked Solo
1534053053,3305180487,25260179,Ranked Solo
1534013360,3304918191,25260179,Ranked Solo
1534010394,3304893502,25260179,Ranked Solo
1534008515,3304848982,25260179,Ranked Solo
1534005348,3304797751,25260179,Ranked Solo
1534001958,3304758247,25260179,Ranked Solo
1533996283,3304434648,25260179,Ranked Solo
1533993623,3304362978,25260179,Ranked Solo
1533926276,3303562073,25260179,Ranked Solo
1533922297,3303497178,25260179,Ranked Solo
1533920534,3303522106,25260179,Ranked Solo
1533918613,3303446792,25260179,Ranked Solo
1531061777,3266804297,41913808,Ranked Solo
1531059253,3266774468,41913808,Ranked Solo
1531036647,3266324665,41913808,Ranked Solo
1530946615,3264726057,41913808,Ranked Solo
1530875547,3263566457,41913808,Ranked Solo
1530873605,3263497697,41913808,Ranked Solo
1530870623,3263439010,41913808,Ranked Solo
1530868245,3263433444,41913808,Ranked Solo
1530866790,3263405288,41913808,Ranked Solo
1530864509,3263326449,41913808,Ranked Solo
1530813223,3262994543,41913808,Ranked Solo
1530810171,3262958963,41913808,Ranked Solo
1530808400,3262936741,41913808,Ranked Solo
1530806776,3262960016,41913808,Ranked Solo
1530708211,3261480383,41913808,Ranked Solo
1530695882,3261269597,41913808,Ranked Solo
1530694123,3261253877,41913808,Ranked Solo
1530692285,3261189721,41913808,Ranked Solo
1530628579,3260668041,41913808,Ranked Solo
1530626183,3260519300,41913808,Ranked Solo
1527662238,3222698243,66800151,Ranked Solo
1527660084,3222676689,66800151,Ranked Solo
1527658428,3222702680,66800151,Ranked Solo
1527655685,3222680019,66800151,Ranked Solo
1527612434,3222499150,66800151,Ranked Solo
1527609885,3222485064,66800151,Ranked Solo
1527607600,3222500605,66800151,Ranked Solo
1527572354,3221751729,66800151,Ranked Solo
1527510427,3221353409,66800151,Ranked Solo
1527508046,3221297857,66800151,Ranked Solo
1527442564,3220668667,66800151,URF
1527441533,3220676199,66800151,URF
1527440687,3220653910,66800151,URF
1527433516,3220484703,66800151,Ranked Solo
1527312971,3217584409,66800151,Ranked Solo
1527311456,3217538710,66800151,Ranked Solo
1527309172,3217512046,66800151,Ranked Solo
1527250782,3216668856,66800151,Ranked Solo
1527158871,3215852204,66800151,Ranked Solo
1527002427,3214010160,66800151,Ranked Solo
1531223316,3268591023,64250795,Ranked Solo
1531220621,3268538524,64250795,Ranked Solo
1531217137,3268530074,64250795,Ranked Solo
1531215058,3268475210,64250795,Ranked Solo
1531213232,3268419765,64250795,Ranked Solo
1531208812,3268374587,64250795,Ranked Solo
1531206554,3268360387,64250795,Ranked Solo
1531204530,3268315662,64250795,Ranked Solo
1531200430,3268284832,64250795,Ranked Solo
1531194121,3268225609,64250795,Ranked Solo
1531132928,3267378759,64250795,URF
1531130957,3267372959,64250795,URF
1531129465,3267365935,64250795,Ranked Solo
1531127442,3267340557,64250795,Ranked Solo
1531119362,3267175594,64250795,Ranked Solo
1531117026,3267153376,64250795,Ranked Solo
1531115364,3267117552,64250795,Ranked Solo
1531112583,3267101476,64250795,Ranked Solo
1531109149,3267068215,64250795,Ranked Solo
1531107943,3267057502,64250795,Ranked Solo
1526996738,3213829186,66800151,Ranked Solo
1532757692,3286755437,36990696,Ranked Solo
1532706708,3286329508,36990696,Ranked Solo
1532702777,3286288536,36990696,Ranked Solo
1532701177,3286301920,36990696,Ranked Solo
1532634263,3285337483,36990696,Ranked Solo
1532630628,3285334382,36990696,Ranked Solo
1532628545,3285370584,36990696,Ranked Solo
